,Vocab,Word
7766,lærre,6860
7767,tefrejsja,11300
7768,syngfowl,11047
7769,hi,4407
7770,flagrend,2588
7771,loft,6536
7772,glæjledi,3727
7773,smitter,9956
7774,pigh,8271
7775,jen,5221
7776,åll,13043
7777,vos,12705
7778,spejlervos,10250
7779,øjens,13218
7780,rummer,8824
7781,glæjes,3726
7782,beruses,548
7783,idi,5032
7784,moersmål,7307
7785,sånghær,11087
7786,kønnest,6200
7787,klång,5626
7788,hæk,4898
7789,kåben,6090
7790,jomfruer,5242
7791,volden,12687
7792,længselssukkendes,6825
7793,silkekjole,9319
7794,viben,12455
7795,æg,13128
7796,pilen,8278
7797,dygtig,1895
7798,skæg,9737
7799,violen,12615
7800,gåsen,4065
7801,smålærer,9987
7802,flittig,2627
7803,skaden,9426
7804,vindigt,12541
7805,hale,4122
7806,vipper,12619
7807,svenden,10933
7808,brudgår,1051
7809,sælger,11111
7810,kranse,5833
7811,storken,10607
7812,travlhøjt,11561
7813,gavl,3527
7814,næbbet,7871
7815,slibe,9831
7816,høkren,4995
7817,vivgår,12665
7818,tidsfordrivmed,11376
7819,sølvbeslagne,11157
7820,merskumspibe,7158
7821,piger,8265
7822,krigerflagi,5858
7823,kælne,6111
7824,slagsilkebånd,9806
7825,liljenakken,6454
7826,nen,7693
7827,forkøle,2835
7828,øm,13240
7829,vesten,12443
7830,dukat,1851
7831,stænker,10807
7832,svandtjo,10905
7833,vårigen,12803
7834,søndenvind,11182
7835,vandresind,12239
7836,træk,11696
7837,vogn,12668
7838,kæp,6129
7839,krog,5883
7840,følg,3440
7841,forårstog,3011
7842,knark,5661
7843,hjul,4582
7844,knirk,5665
7845,åg,13035
7846,–vidt,13311
7847,øgi,13206
7848,indeføgblandt,5103
7849,spindelvæv,10274
7850,møl,7547
7851,–nu,13307
7852,flyvemod,2675
7853,svend,10931
7854,hingstekrop,4487
7855,galop,3485
7856,ryttertrop,8886
7857,rejseviv,8642
7858,efor,2034
7859,ebag,2021
7860,skovhar,9585
7861,forlov,2851
7862,–men,13304
7863,svalesind,10899
7864,fuglefrie,3238
7865,opvåvni,8108
7866,fo,2698
7867,ajle,107
7868,dov,1715
7869,fovle,3029
7870,ette,2256
7871,faver,2428
7872,bø,1275
7873,eskovi,2247
7874,hàr,4836
7875,je,5214
7876,ajler,108
7877,jé,5337
7878,tej,11305
7879,løvter,6935
7880,u,11942
7881,erle,2230
7882,vårren,12809
7883,blej,719
7884,mo,7273
7885,eni,2205
7886,flø,2686
7887,saj,8994
7888,nattero,7617
7889,bækki,1238
7890,avtenstun,333
7891,igaj,5041
7892,bøllerne,1318
7893,ellekrattets,2090
7894,nikker,7721
7895,tøv,11939
7896,lyv,6761
7897,plejer,8335
7898,von,12694
7899,mannen,7011
7900,inå,5162
7901,ko,5702
7902,lá,6762
7903,ets,2254
7904,støtte,10834
7905,folkeviser,2730
7906,lej,6346
7907,fovletoner,3030
7908,soltil,10126
7909,kløver,5646
7910,nikkende,7720
7911,hvener,4725
7912,sømmer,11174
7913,blommede,777
7914,kjol,5527
7915,syrener,11060
7916,mossede,7373
7917,tagog,11233
7918,knebrer,5662
7919,udslagne,12007
7920,højsommervise,4987
7921,tærsklen,11912
7922,didop,1629
7923,løget,6892
7924,mønningen,7554
7925,oldingen,7975
7926,krogede,5884
7927,kropi,5905
7928,slagværket,9808
7929,dikker,1655
7930,minderne,7232
7931,dugger,1845
7932,læberne,6792
7933,pludrer,8354
7934,høgenes,4963
7935,klør,5644
7936,ørnenes,13266
7937,græssende,3913
7938,hygge,4808
7939,furen,3294
7940,bonde,925
7941,rugen,8809
7942,drærmed,1792
7943,engblommen,2171
7944,åløbets,13047
7945,skridter,9609
7946,sneddu,10014
7947,leernes,6330
7948,høduften,4961
7949,higende,4414
7950,ganglangs,3507
7951,åer,13033
7952,solkære,10097
7953,ormstukne,8133
7954,hjultil,4585
7955,vejrs,12344
7956,yngel,12976
7957,trives,11594
7958,beskyttes,559
7959,symbol,11022
7960,sagnene,8981
7961,vented,12411
7962,gøgen,4092
7963,kukker,5972
7964,majløv,6965
7965,valborgsdag,12207
7966,pinseglans,8289
7967,voven,12708
7968,åre,13079
7969,dvæl,1877
7970,æbletræets,13115
7971,grenstrør,3821
7972,trappestenog,11553
7973,skæraf,9756
7974,nyudsprungne,7834
7975,bøgetræerså,1292
7976,majog,6967
7977,kristi,5875
7978,himmelfartbag,4452
7979,klartat,5566
7980,solmå,10101
7981,kongestol,5770
7982,digog,1642
7983,pinse,8286
7984,vingebrus,12555
7985,helligåndder,4297
7986,tungebåndså,11743
7987,medhvad,7067
7988,glædesbud,3716
7989,lignes,6439
7990,frøder,3226
7991,tåler,11857
7992,tøog,11928
7993,træmed,11704
7994,blomsterlædet,800
7995,sigen,9284
7996,honningbien,4613
7997,pusles,8483
7998,bordet,944
7999,sengenaf,9230
8000,fattigste,2425
8001,sisken,9351
8002,jubles,5287
8003,kvælden,6054
8004,voks,12675
8005,sølvklang,11165
8006,majbækkens,6963
8007,aftenen,58
8008,lang,6267
8009,skovelangs,9577
8010,kornrige,5799
8011,stigermed,10492
8012,solskyens,10120
8013,sprækker,10332
8014,rejst,8643
8015,pynte,8492
8016,lydene,6652
8017,indmed,5123
8018,parasoller,8210
8019,sandaler,9068
8020,maler,6973
8021,vindog,12544
8022,fløjet,2690
8023,helligåndat,4296
8024,sammenknytte,9052
8025,endekirken,2135
8026,afvendeal,86
8027,opklar,8051
8028,ståherren,10786
8029,elskelige,2101
8030,indledei,5122
8031,indgydi,5118
8032,samfund,9031
8033,talsmand,11260
8034,elendesmilende,2088
8035,glemmeover,3664
8036,forvis,2985
8037,slukket,9863
8038,oplukket,8061
8039,livslyset,6511
8040,pinselilje,8290
8041,englerøst,2193
8042,sommernattens,10181
8043,fredskovens,3060
8044,slumre,9869
8045,vifter,12486
8046,hjemligt,4516
8047,lufter,6589
8048,opladt,8054
8049,risler,8738
8050,bæk,1230
8051,himmels,4464
8052,opvågner,8107
8053,tungemål,11746
8054,takkesangens,11244
8055,offerskål,7947
8056,menighedens,7105
8057,tungen,11747
8058,hedninger,4260
8059,jøder,5339
8060,navnets,7639
8061,hensmelter,4341
8062,udbryder,11962
8063,betragt,599
8064,flidi,2613
8065,sommertidguds,10194
8066,underfulde,12076
8067,blomsterparsig,804
8068,yndefuldt,12967
8069,smykket,9972
8070,harpå,4183
8071,haver,4209
8072,pranger,8401
8073,støvmed,10844
8074,sommergrønne,10168
8075,dragtend,1732
8076,pragtpå,8397
8077,kongesæde,5771
8078,duerne,1827
8079,vråi,12725
8080,vekselsang,12349
8081,hvedemark,4720
8082,høstnu,5016
8083,gamles,3491
8084,trøstog,11728
8085,takkesanggenlyder,11245
8086,efterklangfra,2042
8087,barnesæde,411
8088,storen,10605
8089,jordfor,5261
8090,syndere,11030
8091,vedal,12307
8092,isærat,5185
8093,déri,1954
8094,evighedens,2272
8095,sommerog,10183
8096,langde,6268
8097,serafers,9243
8098,plej,8331
8099,væresom,12870
8100,lugt,6594
8101,frugttil,3184
8102,ejegodoprykker,2074
8103,rodfor,8751
8104,læved,6870
8105,træi,11695
8106,blomstertiden,815
8107,ynde,12966
8108,nærmer,7884
8109,skride,9605
8110,blomsterengeog,792
8111,agrene,98
8112,urtesengeog,12151
8113,friske,3142
8114,påminde,8510
8115,rindeog,8722
8116,hånde,4862
8117,tungelovsynge,11745
8118,ophøj,8048
8119,æremed,13158
8120,glædessang,3718
8121,næreos,7881
8122,kriste,5869
8123,bliv,758
8124,opvarm,8105
8125,forny,2878
8126,smertealt,9925
8127,smykkemed,9970
8128,dyder,1894
8129,dug,1839
8130,zion,12993
8131,signedin,9295
8132,åndtil,13072
8133,libanon,6399
8134,grødeog,3923
8135,frugtbargør,3178
8136,dryppe,1780
8137,fedme,2453
8138,bespis,564
8139,sødmevelsigne,11139
8140,egene,2051
8141,granerne,3792
8142,duppes,1871
8143,skræpperne,9639
8144,kante,5400
8145,støvede,10837
8146,guldregnen,3981
8147,hældersig,4906
8148,syrenen,11059
8149,kommerden,5729
8150,gensyn,3578
8151,kornblomsten,5793
8152,dølgersin,1991
8153,kyse,6062
8154,gitter,3604
8155,føllene,3446
8156,tumle,11738
8157,køerne,6183
8158,gumle,4000
8159,soler,10078
8160,nattergal,7610
8161,bien,628
8162,mørknet,7572
8163,lyseste,6707
8164,udspringeblandt,12013
8165,stinge,10520
8166,truende,11646
8167,tungeste,11753
8168,snarlig,10008
8169,bring,1003
8170,varligfra,12283
8171,nætterne,7900
8172,tusmørkets,11778
8173,længepå,6812
8174,svulmende,10961
8175,drømmerigt,1809
8176,blund,837
8177,sunde,10865
8178,sølverrand,11163
8179,frugtblomsters,3180
8180,pletter,8338
8181,felt,2472
8182,sommertelt,10192
8183,løses,6917
8184,fugletunger,3260
8185,vinterdødens,12584
8186,band,363
8187,solskinskor,10116
8188,hverdagsbur,4731
8189,fangetremmer,2361
8190,solglad,10083
8191,junidag,5316
8192,æbleblomstens,13108
8193,dugdråbers,1840
8194,perlerad,8253
8195,vende,12381
8196,solskinsfelt,10113
8197,spænde,10353
8198,blusseræbletræets,848
8199,blommerbrummer,779
8200,humlebien,4668
8201,honningtung,4614
8202,ør,13248
8203,stiendrømmende,10485
8204,blomsters,808
8205,duftebæres,1831
8206,gøg,4091
8207,skovekukker,9576
8208,dalen,1450
8209,kilderklinger,5480
8210,krat,5837
8211,trilleri,11579
8212,vestens,12444
8213,brise,1012
8214,brusergennem,1074
8215,slettelandets,9825
8216,bølgerlover,1314
8217,bygerderes,1190
8218,grødebringer,3921
8219,blomsterstøvet,813
8220,dufter,1837
8221,mødeover,7534
8222,rug,8808
8223,drær,1791
8224,smægtende,9997
8225,nyskønhedsdrømmen,7821
8226,stigerop,10493
8227,svanehvid,10908
8228,svømmersom,10999
8229,smykkei,9969
8230,drømmerom,1810
8231,dagvise,1442
8232,næsså,7894
8233,kalven,5366
8234,rigdom,8698
8235,dykker,1897
8236,dyk,1896
8237,grebet,3808
8238,dårskab,1938
8239,elskovslængsler,2111
8240,rumsom,8827
8241,havblå,4198
8242,himmelbølgers,4449
8243,skumgår,9667
8244,jomfruhvide,5243
8245,dagaf,1408
8246,overjordisk,8166
8247,velbehagmed,12355
8248,brede,990
8249,bladopløftes,697
8250,brisens,1014
8251,kuk,5970
8252,fallera,2336
8253,skovmærker,9588
8254,jordbær,5247
8255,bark,382
8256,måneklar,7485
8257,måneskin,7488
8258,ligeså,6423
8259,kukkeren,5973
8260,leveår,6392
8261,vankeblandt,12261
8262,lysgrønne,6713
8263,sankthansurt,9109
8264,sanke,9104
8265,pæne,8528
8266,urtstår,12153
8267,purt,8482
8268,uformærkt,12037
8269,køkkenets,6190
8270,rækkevi,8916
8271,hensætte,4345
8272,trælistens,11702
8273,sprækkeden,10331
8274,kommerså,5733
8275,følgende,3443
8276,kirkegårdblege,5502
8277,ranke,8560
8278,natbag,7590
8279,seng,9226
8280,vesterhavet,12446
8281,kattegatsynger,5440
8282,søer,11145
8283,moderøjne,7289
8284,yppigt,12985
8285,gliderfrem,3675
8286,forgangne,2799
8287,hopped,4618
8288,tonerne,11497
8289,gruberklinger,3850
8290,struber,10691
8291,hyldene,4814
8292,indude,5134
8293,modnes,7298
8294,sommervind,10198
8295,sindstiger,9340
8296,hvæsset,4797
8297,kniv,5668
8298,køer,6182
8299,heste,4402
8300,græshen,3910
8301,agre,97
8302,sejl,9175
8303,klint,5587
8304,næs,7891
8305,pigernes,8267
8306,sletter,9827
8307,sommersolhvervssang,10190
8308,midsommerteltet,7196
8309,tjældet,11468
8310,kornetnær,5795
8311,månehornet,7484
8312,bavn,432
8313,budskab,1136
8314,sent,9237
8315,vågent,12777
8316,bedårer,460
8317,strømmes,10732
8318,ungersvenden,12122
8319,dugvåd,1849
8320,blomsterhyndemed,796
8321,glædedrukkent,3703
8322,fejres,2470
8323,dunk,1865
8324,trommer,11626
8325,asken,305
8326,lakker,6226
8327,genkomst,3560
8328,soles,10079
8329,stjernebaner,10532
8330,himmellegemers,4459
8331,glædesild,3717
8332,fordybe,2780
8333,andagt,209
8334,kloder,5601
8335,sommerblus,10148
8336,altets,182
8337,døber,1959
8338,sanger,9092
8339,knægte,5697
8340,flammer,2594
8341,sommerfest,10161
8342,åbenblå,13021
8343,enhimmel,2202
8344,strandbåls,10635
8345,gløderøst,3734
8346,genkomsthvid,3561
8347,kirkekalkning,5504
8348,brystfavner,1100
8349,ammer,203
8350,stået,10784
8351,midsommerlys,7193
8352,strik,10684
8353,tændstikgult,11894
8354,ungers,12119
8355,æd,13117
8356,fortidsgrå,2953
8357,nostalguld,7781
8358,sommernatdrage,10177
8359,elverkrat,2120
8360,luna,6613
8361,sølverbåndsnor,11159
8362,endymion,2154
8363,spejder,10244
8364,nymfe,7808
8365,skøtte,9797
8366,jæger,5324
8367,aktæon,114
8368,fikstraf,2496
8369,dristigt,1757
8370,sværm,10977
8371,forvild,2982
8372,jægerkor,5328
8373,sveget,10929
8374,lunefuld,6624
8375,månens,7487
8376,horn,4624
8377,bredden,989
8378,gudinders,3955
8379,jubled,5285
8380,brunet,1064
8381,glemsel,3667
8382,strakte,10630
8383,hyld,4811
8384,svulmed,10960
8385,stundom,10767
8386,tordenlatter,11517
8387,tordenregn,11518
8388,trolddom,11618
8389,spændte,10359
8390,hilsen,4421
8391,tordenbygen,11516
8392,bakkens,350
8393,kammeog,5370
8394,kornets,5796
8395,trygge,11654
8396,slummerdunkle,9866
8397,saligt,9012
8398,salte,9023
8399,damme,1459
8400,fuglenæb,3245
8401,klodes,5603
8402,bjergegår,678
8403,blindt,750
8404,besove,563
8405,besværge,578
8406,spænding,10356
8407,safter,8973
8408,disens,1673
8409,brændingmod,1116
8410,betræde,604
8411,døgnfluen,1987
8412,violranddet,12617
8413,varliggår,12284
8414,mættet,7522
8415,modningslugt,7299
8416,solbrand,10061
8417,tordenskyens,11523
8418,farlig,2379
8419,døres,2005
8420,sogne,10056
8421,gabte,3469
8422,våning,12792
8423,vågnetil,12788
8424,paa,8179
8425,skråning,9627
8426,drukner,1778
8427,kammeuvejrets,5373
8428,flint,2625
8429,grotter,3845
8430,regnbjerg,8611
8431,lynet,6685
8432,blotter,834
8433,nødigt,7914
8434,bryster,1097
8435,tordenregnen,11519
8436,brøler,1131
8437,rodenen,8750
8438,regnmæt,8624
8439,erindre,2228
8440,lystent,6736
8441,borer,945
8442,sommersang,10186
8443,musestilleher,7428
8444,dydens,1893
8445,smalle,9916
8446,stikan,10498
8447,kildemens,5475
8448,soldaterder,10064
8449,marcherer,7012
8450,kropstiller,5915
8451,sulten,10857
8452,oblatersom,7933
8453,fiskeørnens,2538
8454,øjnekigger,13227
8455,foragtmens,2740
8456,løgneslår,6896
8457,taktmen,11248
8458,hullet,4665
8459,blivehver,761
8460,amor,205
8461,dartbruger,1510
8462,skiverammer,9532
8463,plet,8336
8464,vindens,12537
8465,brændesom,1110
8466,farveltusind,2396
8467,strandeslukker,10644
8468,dermidt,1586
8469,sorghænger,10210
8470,hvileløse,4748
8471,hjerterpå,4564
8472,tromler,11623
8473,æfor,13127
8474,æbag,13107
8475,lærkesang,6855
8476,humler,4672
8477,byg,1187
8478,blost,828
8479,barneleg,401
8480,post,8390
8481,mosti,7375
8482,gårde,4051
8483,sønder,11184
8484,købstadfolk,6177
8485,svulne,10963
8486,knævokser,5700
8487,humlekop,4671
8488,pæretræfår,8529
8489,gavle,3528
8490,færgen,3382
8491,stål,10789
8492,kystover,6078
8493,bælters,1243
8494,kobberspir,5704
8495,teglser,11302
8496,spejl,10245
8497,langvejs,6284
8498,sejlmod,9184
8499,øer,13204
8500,bovner,968
8501,toget,11477
8502,stønner,10830
8503,røgen,8942
8504,vangeled,12256
8505,snøfter,10050
8506,kobler,5705
8507,aftensuk,80
8508,siv,9360
8509,smededørgår,9918
8510,skumrings,9673
8511,slider,9836
8512,trøje,11716
8513,landfra,6251
8514,bugtstemningsfyldt,1154
8515,hejreflugtom,4273
8516,bekkasinen,518
8517,langhåndterer,6277
8518,elskovstrommen,2113
8519,plukke,8358
8520,gyldengulaf,4012
8521,kabbelejer,5343
8522,søndenvinden,11183
8523,dueurten,1828
8524,nejer,7687
8525,dammen,1460
8526,brudelys,1047
8527,hænde,4912
8528,skud,9644
8529,silkestikpå,9320
8530,brudelinet,1046
8531,sømme,11173
8532,bejler,513
8533,forglemmigejog,2802
8534,krusemynte,5919
8535,legså,6341
8536,begyndte,495
8537,springeover,10318
8538,klingeunder,5584
8539,leers,6331
8540,brune,1062
8541,spøge,10368
8542,flette,2606
8543,kvæderhver,6043
8544,fiskedammenspise,2533
8545,davren,1517
8546,sammendreng,9048
8547,bondemand,931
8548,tygeleen,11803
8549,stryge,10693
8550,meje,7081
8551,skår,9730
8552,pigerne,8266
8553,begyndesæden,493
8554,klyngepiger,5622
8555,syngeunder,11046
8556,viger,12489
8557,høstlig,5014
8558,brusenigennem,1071
8559,bøgeskoven,1290
8560,vinges,12565
8561,susengør,10882
8562,leen,6329
8563,storkens,10608
8564,prøveshøjt,8456
8565,havedige,4203
8566,ødt,13202
8567,blomsterrigeog,807
8568,slukt,9864
8569,kongelys,5761
8570,bærret,1266
8571,sødme,11138
8572,æblets,13116
8573,rødmefra,8934
8574,tidseltoppen,11374
8575,dunes,1863
8576,bomuldshøst,924
8577,hasselnødden,4186
8578,brunestil,1063
8579,småfolks,9979
8580,bæreog,1254
8581,ungdomslyst,12112
8582,mejet,7082
8583,høet,4962
8584,høstet,5013
8585,laderne,6213
8586,hæs,4934
8587,frugten,3181
8588,plukket,8362
8589,rystet,8880
8590,hjemad,4512
8591,allersidste,156
8592,loen,6535
8593,georginer,3580
8594,bonderoser,935
8595,allerede,148
8596,ventende,12413
8597,bind,650
8598,hurra,4689
8599,landsslutter,6265
8600,gilde,3600
8601,barndomstiden,397
8602,kernetunge,5463
8603,lugen,6593
8604,bredte,996
8605,højtidsdug,4993
8606,høstens,5011
8607,fejed,2461
8608,limens,6464
8609,rest,8663
8610,snavset,10012
8611,hædersgæst,4896
8612,gæsten,4081
8613,indadvendt,5097
8614,skælven,9742
8615,avlen,331
8616,bjælken,686
8617,hat,4192
8618,bleg,708
8619,stræber,10718
8620,aftentide,81
8621,rund,8828
8622,vognens,12670
8623,løbet,6879
8624,krøbet,5960
8625,hjulets,4584
8626,fjæl,2579
8627,sandet,9075
8628,ørentvistens,13252
8629,eger,2053
8630,stjerneblink,10533
8631,hveger,4722
8632,slumrer,9871
8633,agres,99
8634,sløve,9909
8635,plovspand,8353
8636,kravle,5844
8637,sortner,10219
8638,bæltmed,1244
8639,kirkegavle,5498
8640,grønsværsstolblandt,3940
8641,grøftens,3926
8642,brombærranker,1038
8643,slikke,9842
8644,soligen,10094
8645,rønnens,8946
8646,alleens,141
8647,blegner,715
8648,vildvinsranker,12503
8649,gravensten,3801
8650,smageraf,9913
8651,bækken,1234
8652,gårdog,4055
8653,blød,886
8654,nødderog,7910
8655,brombærhegnmed,1037
8656,plovmuld,8352
8657,septembers,9240
8658,forårstide,3010
8659,længst,6829
8660,søndagsstille,11180
8661,saften,8972
8662,mule,7396
8663,kører,6204
8664,solskinsgule,10114
8665,stubbet,10740
8666,røn,8944
8667,purpursort,8480
8668,spraglet,10306
8669,asters,310
8670,rigt,8710
8671,oktobers,7970
8672,offergave,7946
8673,kronens,5896
8674,bladenet,694
8675,forårsfrø,3000
8676,sommerblomst,10147
8677,modenhedens,7279
8678,rosendragt,8779
8679,hybenhjerte,4805
8680,sæsonen,11120
8681,party,8218
8682,festendnu,2482
8683,tømtendnu,11926
8684,forsømtendnu,2944
8685,kysendnu,6063
8686,forbidu,2753
8687,uforløst,12036
8688,indeni,5107
8689,nærmest,7887
8690,afstedtomhændet,52
8691,meddet,7061
8692,øjnemens,13228
8693,stirrende,10523
8694,serendnu,9247
8695,kørt,6205
8696,passagerendnu,8222
8697,nedtur,7682
8698,jokeendnu,5238
8699,stadie,10382
8700,altendnu,177
8701,solendnu,10071
8702,udmen,11993
8703,fløjl,2691
8704,silkehud,9317
8705,pløjed,8368
8706,snefald,10018
8707,hegne,4263
8708,barsk,425
8709,ovenned,8151
8710,opholder,8047
8711,runder,8832
8712,ravnes,8586
8713,småbørn,9975
8714,stakkels,10393
8715,dagværk,1444
8716,bygtes,1198
8717,roog,8766
8718,påkalde,8505
8719,henfarne,4328
8720,arved,293
8721,udsæd,12022
8722,rydded,8856
8723,engangog,2168
8724,dyrked,1914
8725,ophøjer,8050
8726,avl,328
8727,magted,6953
8728,behagjeg,504
8729,pund,8471
8730,hæderligt,4895
8731,virke,12622
8732,svag,10885
8733,sidstet,9275
8734,livsbog,6501
8735,indskrevet,5129
8736,falmer,2340
8737,fuglestemmen,3255
8738,viltre,12529
8739,bølged,1302
8740,guldmed,3980
8741,aks,110
8742,stubbene,10739
8743,virksomhed,12628
8744,velstand,12369
8745,groi,3838
8746,tøndemål,11927
8747,traver,11559
8748,jordde,5248
8749,glipper,3684
8750,sangfor,9095
8751,årsin,13092
8752,kerne,5460
8753,budvort,1138
8754,udrinder,11996
8755,gudi,3954
8756,høste,5008
8757,huvi,4710
8758,møje,7546
8759,histvor,4500
8760,kristvor,5881
8761,dagemed,1413
8762,kærlighedtil,6157
8763,ledsage,6326
8764,oktoberdagens,7968
8765,skiften,9501
8766,skiftenaf,9502
8767,regnslår,8627
8768,blæstens,885
8769,hårdti,4886
8770,farverog,2400
8771,bronzeblomsters,1039
8772,glødhar,3736
8773,strøg,10724
8774,dybti,1891
8775,æblegreneder,13110
8776,blomsterflorskal,795
8777,tynges,11812
8778,nedfuldbragt,7662
8779,sidsteukuelige,9276
8780,håbskal,4854
8781,sommerglødermidt,10167
8782,angstens,242
8783,oktobernattens,7969
8784,mørkevil,7569
8785,morgenlyset,7337
8786,sehvor,9162
8787,frøet,3230
8788,oktoberdag,7967
8789,flammerså,2596
8790,høsttung,5017
8791,stemningi,10467
8792,markers,7030
8793,regneni,8617
8794,skraveret,9599
8795,fugt,3263
8796,køligt,6194
8797,kærtegnog,6165
8798,brugt,1057
8799,løfterog,6889
8800,kerteskær,5464
8801,dagværkshilsen,1445
8802,omkringaf,7991
8803,palmesving,8191
8804,tronen,11630
8805,helteskare,4308
8806,somaf,10130
8807,trængsel,11707
8808,komog,5741
8809,ti,11352
8810,lammets,6232
8811,blodtil,773
8812,kirkegangmed,5497
8813,uophørlig,12132
8814,jubelklangi,5280
8815,borblandt,939
8816,ståmed,10793
8817,præstedragt,8448
8818,nødtit,7917
8819,tårestrøm,11873
8820,flød,2687
8821,aftørret,85
8822,løvsals,6933
8823,lammet,6231
8824,selvved,9213
8825,elver,2116
8826,vært,12885
8827,kæmpesamling,6123
8828,isærog,5186
8829,slap,9812
8830,tmed,11470
8831,opløft,8065
8832,palme,8186
8833,digevindelig,1638
8834,sniger,10032
8835,hemmeligt,4320
8836,klæ,5627
8837,boede,901
8838,spiste,10289
8839,henne,4332
8840,spejlede,10247
8841,ñk,13180
8842,skrifter,9612
